                                                                                                           
{'loss': 1.6176, 'grad_norm': 61.183616638183594, 'learning_rate': 2.083333333333333e-08, 'epoch': 0.0}
{'loss': 1.1906, 'grad_norm': 3.1944973468780518, 'learning_rate': 9.791666666666667e-07, 'epoch': 0.05}
{'loss': 1.4045, 'grad_norm': 393.7474670410156, 'learning_rate': 1e-06, 'epoch': 0.05}
{'loss': 1.2322, 'grad_norm': 2.1009974479675293, 'learning_rate': 9.999969940418939e-07, 'epoch': 0.05}
{'loss': 1.2861, 'grad_norm': 12.45337963104248, 'learning_rate': 9.999879762037186e-07, 'epoch': 0.05}
{'loss': 1.2181, 'grad_norm': 1.9727740287780762, 'learning_rate': 9.999729465939036e-07, 'epoch': 0.05}
{'loss': 1.2768, 'grad_norm': 7.2501912117004395, 'learning_rate': 9.999519053931619e-07, 'epoch': 0.05}
{'loss': 1.324, 'grad_norm': 17.990148544311523, 'learning_rate': 9.999248528544893e-07, 'epoch': 0.06}
{'loss': 1.3653, 'grad_norm': 48.69011306762695, 'learning_rate': 9.998917893031615e-07, 'epoch': 0.06}
{'loss': 1.3693, 'grad_norm': 3.9073612689971924, 'learning_rate': 9.998527151367287e-07, 'epoch': 0.06}
{'loss': 1.2469, 'grad_norm': 4.2835798263549805, 'learning_rate': 9.99807630825012e-07, 'epoch': 0.06}
{'loss': 1.3031, 'grad_norm': 2.1610593795776367, 'learning_rate': 9.997565369100982e-07, 'epoch': 0.06}
{'loss': 1.2235, 'grad_norm': 2.1524202823638916, 'learning_rate': 9.996994340063314e-07, 'epoch': 0.06}
{'loss': 1.267, 'grad_norm': 2.0484259128570557, 'learning_rate': 9.996363228003078e-07, 'epoch': 0.06}
{'loss': 1.2802, 'grad_norm': 192.76585388183594, 'learning_rate': 9.995672040508656e-07, 'epoch': 0.06}
{'loss': 1.2687, 'grad_norm': 2.033658027648926, 'learning_rate': 9.99492078589077e-07, 'epoch': 0.06}
{'loss': 1.3702, 'grad_norm': 3.1548430919647217, 'learning_rate': 9.994109473182385e-07, 'epoch': 0.06}
{'loss': 1.274, 'grad_norm': 14.138175010681152, 'learning_rate': 9.993238112138582e-07, 'epoch': 0.07}
{'loss': 1.2895, 'grad_norm': 1.9335072040557861, 'learning_rate': 9.992306713236465e-07, 'epoch': 0.07}
{'loss': 1.2203, 'grad_norm': 1.9139281511306763, 'learning_rate': 9.991315287675018e-07, 'epoch': 0.07}
{'loss': 1.2782, 'grad_norm': 2.860447883605957, 'learning_rate': 9.990263847374975e-07, 'epoch': 0.07}
{'loss': 1.2447, 'grad_norm': 2.873195171356201, 'learning_rate': 9.989152404978676e-07, 'epoch': 0.07}
{'loss': 1.2729, 'grad_norm': 2.0578205585479736, 'learning_rate': 9.987980973849922e-07, 'epoch': 0.07}
{'loss': 1.2377, 'grad_norm': 2.4615180492401123, 'learning_rate': 9.986749568073802e-07, 'epoch': 0.07}
{'loss': 1.2724, 'grad_norm': 14.41378116607666, 'learning_rate': 9.985458202456534e-07, 'epoch': 0.07}
{'loss': 1.2528, 'grad_norm': 17.82695960998535, 'learning_rate': 9.98410689252528e-07, 'epoch': 0.07}
{'loss': 1.2362, 'grad_norm': 1.883933186531067, 'learning_rate': 9.982695654527964e-07, 'epoch': 0.08}
{'loss': 1.2763, 'grad_norm': 20.88673973083496, 'learning_rate': 9.981224505433078e-07, 'epoch': 0.08}
{'loss': 1.3042, 'grad_norm': 2.185098886489868, 'learning_rate': 9.97969346292947e-07, 'epoch': 0.08}
{'loss': 1.2766, 'grad_norm': 1.824027419090271, 'learning_rate': 9.978102545426139e-07, 'epoch': 0.08}
{'loss': 1.3098, 'grad_norm': 2.137197732925415, 'learning_rate': 9.976451772052012e-07, 'epoch': 0.08}
{'loss': 1.2231, 'grad_norm': 1.9156368970870972, 'learning_rate': 9.97474116265571e-07, 'epoch': 0.08}
{'loss': 1.1786, 'grad_norm': 3.0931828022003174, 'learning_rate': 9.972970737805312e-07, 'epoch': 0.08}
{'loss': 1.3015, 'grad_norm': 1.939860224723816, 'learning_rate': 9.97114051878811e-07, 'epoch': 0.08}
{'loss': 1.2735, 'grad_norm': 4.4384870529174805, 'learning_rate': 9.969250527610354e-07, 'epoch': 0.08}
{'loss': 1.2962, 'grad_norm': 2.0483312606811523, 'learning_rate': 9.967300786996979e-07, 'epoch': 0.08}
{'loss': 1.2285, 'grad_norm': 17.204833984375, 'learning_rate': 9.96529132039134e-07, 'epoch': 0.09}
{'loss': 1.2414, 'grad_norm': 1.8498262166976929, 'learning_rate': 9.963222151954928e-07, 'epoch': 0.09}
{'loss': 1.2185, 'grad_norm': 1.9110945463180542, 'learning_rate': 9.961093306567074e-07, 'epoch': 0.09}
{'loss': 1.2521, 'grad_norm': 2.1369917392730713, 'learning_rate': 9.958904809824662e-07, 'epoch': 0.09}
{'loss': 1.2448, 'grad_norm': 20.628992080688477, 'learning_rate': 9.956656688041807e-07, 'epoch': 0.09}
{'loss': 1.3326, 'grad_norm': 36.76146697998047, 'learning_rate': 9.95434896824955e-07, 'epoch': 0.09}
{'loss': 1.1988, 'grad_norm': 1.9516490697860718, 'learning_rate': 9.951981678195527e-07, 'epoch': 0.09}
{'loss': 1.2918, 'grad_norm': 2.597468614578247, 'learning_rate': 9.949554846343638e-07, 'epoch': 0.09}
{'loss': 1.239, 'grad_norm': 2.236591100692749, 'learning_rate': 9.9470685018737e-07, 'epoch': 0.09}
{'loss': 1.2659, 'grad_norm': 28.546581268310547, 'learning_rate': 9.944522674681106e-07, 'epoch': 0.1}
{'loss': 1.2092, 'grad_norm': 1.986008882522583, 'learning_rate': 9.941917395376452e-07, 'epoch': 0.1}
{'loss': 1.2589, 'grad_norm': 1.8679492473602295, 'learning_rate': 9.93925269528518e-07, 'epoch': 0.1}
{'loss': 1.1823, 'grad_norm': 13.620424270629883, 'learning_rate': 9.936528606447198e-07, 'epoch': 0.1}
{'loss': 1.2569, 'grad_norm': 46.50482940673828, 'learning_rate': 9.933745161616497e-07, 'epoch': 0.1}
{'loss': 1.2854, 'grad_norm': 26.758089065551758, 'learning_rate': 9.930902394260744e-07, 'epoch': 0.1}
{'loss': 1.1974, 'grad_norm': 1.8713058233261108, 'learning_rate': 9.928000338560905e-07, 'epoch': 0.1}
{'loss': 1.2893, 'grad_norm': 2.0757412910461426, 'learning_rate': 9.925039029410805e-07, 'epoch': 0.1}
{'loss': 1.1525, 'grad_norm': 2.360030174255371, 'learning_rate': 9.922018502416735e-07, 'epoch': 0.1}
{'loss': 1.2304, 'grad_norm': 1.8900638818740845, 'learning_rate': 9.918938793897e-07, 'epoch': 0.1}
Configuration saved in /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/config.json
Configuration saved in /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/generation_config.json
The model is bigger than the maximum size per checkpoint (5GB) and is going to be split in 7 checkpoint shards. You can find where each parameters has been saved in the index located at /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/model.safetensors.index.json.
2024-11-20 20:39:29,665 - INFO - Saving model to /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/pytorch_model_fsdp.bin
2024-11-20 20:40:10,700 - INFO - Model saved to /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/pytorch_model_fsdp.bin
2024-11-20 20:40:39,523 - INFO - Saving Optimizer state to /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/optimizer.bin
2024-11-20 20:42:01,427 - INFO - Optimizer state saved in /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-100/optimizer.bin
                                                                                                                    
{'loss': 1.3085, 'grad_norm': 1.9327986240386963, 'learning_rate': 9.915799940881503e-07, 'epoch': 0.11}
{'loss': 1.2389, 'grad_norm': 3.6419334411621094, 'learning_rate': 9.912601981111286e-07, 'epoch': 0.11}
{'loss': 1.197, 'grad_norm': 2.2229342460632324, 'learning_rate': 9.909344953038078e-07, 'epoch': 0.11}
{'loss': 1.1995, 'grad_norm': 2.333543300628662, 'learning_rate': 9.906028895823842e-07, 'epoch': 0.11}
{'loss': 1.2245, 'grad_norm': 1.9854227304458618, 'learning_rate': 9.902653849340294e-07, 'epoch': 0.11}
{'loss': 1.3089, 'grad_norm': 46.28780746459961, 'learning_rate': 9.899219854168428e-07, 'epoch': 0.11}
{'loss': 1.2883, 'grad_norm': 41.69646453857422, 'learning_rate': 9.895726951598025e-07, 'epoch': 0.11}
{'loss': 1.2498, 'grad_norm': 18.855615615844727, 'learning_rate': 9.89217518362716e-07, 'epoch': 0.11}
{'loss': 1.2201, 'grad_norm': 1.9263616800308228, 'learning_rate': 9.888564592961696e-07, 'epoch': 0.11}
{'loss': 1.1979, 'grad_norm': 15.708641052246094, 'learning_rate': 9.88489522301477e-07, 'epoch': 0.12}
{'loss': 1.231, 'grad_norm': 2.5418901443481445, 'learning_rate': 9.881167117906274e-07, 'epoch': 0.12}
{'loss': 1.0725, 'grad_norm': 1.8773852586746216, 'learning_rate': 9.877380322462316e-07, 'epoch': 0.12}
{'loss': 1.2417, 'grad_norm': 2.3278143405914307, 'learning_rate': 9.873534882214692e-07, 'epoch': 0.12}
{'loss': 1.2575, 'grad_norm': 24.941423416137695, 'learning_rate': 9.869630843400329e-07, 'epoch': 0.12}
{'loss': 1.1808, 'grad_norm': 3.148179769515991, 'learning_rate': 9.865668252960736e-07, 'epoch': 0.12}
{'loss': 1.2033, 'grad_norm': 2.154118061065674, 'learning_rate': 9.861647158541438e-07, 'epoch': 0.12}
{'loss': 1.2192, 'grad_norm': 1.9304982423782349, 'learning_rate': 9.857567608491397e-07, 'epoch': 0.12}
{'loss': 1.2453, 'grad_norm': 2.0050947666168213, 'learning_rate': 9.853429651862444e-07, 'epoch': 0.12}
{'loss': 1.2474, 'grad_norm': 2.206683874130249, 'learning_rate': 9.849233338408673e-07, 'epoch': 0.12}
{'loss': 1.1684, 'grad_norm': 1.9330612421035767, 'learning_rate': 9.844978718585855e-07, 'epoch': 0.13}
{'loss': 1.1404, 'grad_norm': 17.66755485534668, 'learning_rate': 9.840665843550823e-07, 'epoch': 0.13}
{'loss': 1.3028, 'grad_norm': 2.0477194786071777, 'learning_rate': 9.836294765160868e-07, 'epoch': 0.13}
{'loss': 1.2341, 'grad_norm': 1.8731271028518677, 'learning_rate': 9.831865535973103e-07, 'epoch': 0.13}
{'loss': 1.2275, 'grad_norm': 1.9381150007247925, 'learning_rate': 9.827378209243833e-07, 'epoch': 0.13}
{'loss': 1.3233, 'grad_norm': 56.96411895751953, 'learning_rate': 9.822832838927928e-07, 'epoch': 0.13}
{'loss': 1.216, 'grad_norm': 1.9645543098449707, 'learning_rate': 9.818229479678158e-07, 'epoch': 0.13}
{'loss': 1.1494, 'grad_norm': 2.1730990409851074, 'learning_rate': 9.81356818684454e-07, 'epoch': 0.13}
{'loss': 1.2396, 'grad_norm': 2.6077609062194824, 'learning_rate': 9.808849016473682e-07, 'epoch': 0.13}
{'loss': 1.2791, 'grad_norm': 1.9043903350830078, 'learning_rate': 9.804072025308095e-07, 'epoch': 0.14}
{'loss': 1.2271, 'grad_norm': 2.6682727336883545, 'learning_rate': 9.79923727078552e-07, 'epoch': 0.14}
{'loss': 1.1439, 'grad_norm': 1.949896216392517, 'learning_rate': 9.794344811038237e-07, 'epoch': 0.14}
{'loss': 1.2941, 'grad_norm': 18.187639236450195, 'learning_rate': 9.789394704892364e-07, 'epoch': 0.14}
{'loss': 1.2349, 'grad_norm': 21.575183868408203, 'learning_rate': 9.784387011867143e-07, 'epoch': 0.14}
{'loss': 1.234, 'grad_norm': 17.169883728027344, 'learning_rate': 9.779321792174238e-07, 'epoch': 0.14}
{'loss': 1.189, 'grad_norm': 2.1627893447875977, 'learning_rate': 9.774199106717003e-07, 'epoch': 0.14}
{'loss': 1.1829, 'grad_norm': 2.093057870864868, 'learning_rate': 9.769019017089748e-07, 'epoch': 0.14}
{'loss': 1.3063, 'grad_norm': 1.931368350982666, 'learning_rate': 9.763781585577003e-07, 'epoch': 0.14}
{'loss': 1.2285, 'grad_norm': 3.334707021713257, 'learning_rate': 9.758486875152766e-07, 'epoch': 0.14}
{'loss': 1.1858, 'grad_norm': 1.9739563465118408, 'learning_rate': 9.75313494947975e-07, 'epoch': 0.15}
{'loss': 1.2056, 'grad_norm': 13.363139152526855, 'learning_rate': 9.747725872908607e-07, 'epoch': 0.15}
{'loss': 1.2189, 'grad_norm': 1.9552717208862305, 'learning_rate': 9.742259710477176e-07, 'epoch': 0.15}
{'loss': 1.2, 'grad_norm': 1.8053640127182007, 'learning_rate': 9.736736527909672e-07, 'epoch': 0.15}
{'loss': 1.3053, 'grad_norm': 5.253208637237549, 'learning_rate': 9.731156391615918e-07, 'epoch': 0.15}
{'loss': 1.1732, 'grad_norm': 3.4943666458129883, 'learning_rate': 9.725519368690538e-07, 'epoch': 0.15}
{'loss': 1.2788, 'grad_norm': 3.159083127975464, 'learning_rate': 9.71982552691215e-07, 'epoch': 0.15}
{'loss': 1.1499, 'grad_norm': 12.293161392211914, 'learning_rate': 9.714074934742555e-07, 'epoch': 0.15}
{'loss': 1.2673, 'grad_norm': 2.071594476699829, 'learning_rate': 9.70826766132591e-07, 'epoch': 0.15}
{'loss': 1.2083, 'grad_norm': 2.1672351360321045, 'learning_rate': 9.702403776487894e-07, 'epoch': 0.16}
{'loss': 1.2791, 'grad_norm': 2.2299020290374756, 'learning_rate': 9.696483350734878e-07, 'epoch': 0.16}
{'loss': 1.1794, 'grad_norm': 1.9952127933502197, 'learning_rate': 9.690506455253071e-07, 'epoch': 0.16}
{'loss': 1.1905, 'grad_norm': 1.9896798133850098, 'learning_rate': 9.684473161907658e-07, 'epoch': 0.16}
{'loss': 1.2276, 'grad_norm': 1.8970316648483276, 'learning_rate': 9.678383543241952e-07, 'epoch': 0.16}
{'loss': 1.2572, 'grad_norm': 1.9879992008209229, 'learning_rate': 9.672237672476504e-07, 'epoch': 0.16}
{'loss': 1.2497, 'grad_norm': 1.9646251201629639, 'learning_rate': 9.666035623508237e-07, 'epoch': 0.16}
{'loss': 1.2502, 'grad_norm': 71.88265228271484, 'learning_rate': 9.659777470909544e-07, 'epoch': 0.16}
{'loss': 1.2007, 'grad_norm': 1.9600402116775513, 'learning_rate': 9.653463289927408e-07, 'epoch': 0.16}
{'loss': 1.2017, 'grad_norm': 11.019631385803223, 'learning_rate': 9.647093156482481e-07, 'epoch': 0.16}
{'loss': 1.1898, 'grad_norm': 28.308961868286133, 'learning_rate': 9.640667147168181e-07, 'epoch': 0.17}
{'loss': 1.2017, 'grad_norm': 1.9126567840576172, 'learning_rate': 9.634185339249764e-07, 'epoch': 0.17}
{'loss': 1.2106, 'grad_norm': 2.042750835418701, 'learning_rate': 9.627647810663406e-07, 'epoch': 0.17}
{'loss': 1.242, 'grad_norm': 5.205435752868652, 'learning_rate': 9.621054640015253e-07, 'epoch': 0.17}
{'loss': 1.1998, 'grad_norm': 1.9448100328445435, 'learning_rate': 9.614405906580485e-07, 'epoch': 0.17}
{'loss': 1.2588, 'grad_norm': 2.124058961868286, 'learning_rate': 9.60770169030236e-07, 'epoch': 0.17}
{'loss': 1.1405, 'grad_norm': 2.7792177200317383, 'learning_rate': 9.600942071791248e-07, 'epoch': 0.17}
{'loss': 1.17, 'grad_norm': 2.3966221809387207, 'learning_rate': 9.59412713232367e-07, 'epoch': 0.17}
{'loss': 1.1601, 'grad_norm': 8.958186149597168, 'learning_rate': 9.587256953841315e-07, 'epoch': 0.17}
{'loss': 1.2, 'grad_norm': 2.9284303188323975, 'learning_rate': 9.580331618950062e-07, 'epoch': 0.17}
{'loss': 1.1276, 'grad_norm': 2.2651054859161377, 'learning_rate': 9.573351210918973e-07, 'epoch': 0.18}
{'loss': 1.2252, 'grad_norm': 2.039095401763916, 'learning_rate': 9.56631581367931e-07, 'epoch': 0.18}
{'loss': 1.2545, 'grad_norm': 1.9672317504882812, 'learning_rate': 9.559225511823503e-07, 'epoch': 0.18}
{'loss': 1.2324, 'grad_norm': 121.7065658569336, 'learning_rate': 9.552080390604157e-07, 'epoch': 0.18}
{'loss': 1.2573, 'grad_norm': 1.9548399448394775, 'learning_rate': 9.544880535933014e-07, 'epoch': 0.18}
{'loss': 1.2338, 'grad_norm': 825.5751342773438, 'learning_rate': 9.537626034379917e-07, 'epoch': 0.18}
{'loss': 1.2332, 'grad_norm': 2.050053596496582, 'learning_rate': 9.53031697317178e-07, 'epoch': 0.18}
{'loss': 1.159, 'grad_norm': 1.9029169082641602, 'learning_rate': 9.522953440191527e-07, 'epoch': 0.18}
{'loss': 1.2906, 'grad_norm': 1096.5972900390625, 'learning_rate': 9.515535523977046e-07, 'epoch': 0.18}
{'loss': 1.2102, 'grad_norm': 1.9232341051101685, 'learning_rate': 9.508063313720118e-07, 'epoch': 0.19}
{'loss': 1.1522, 'grad_norm': 1.8681696653366089, 'learning_rate': 9.500536899265348e-07, 'epoch': 0.19}
{'loss': 1.2736, 'grad_norm': 2.500753879547119, 'learning_rate': 9.492956371109082e-07, 'epoch': 0.19}
{'loss': 1.1435, 'grad_norm': 1.7777788639068604, 'learning_rate': 9.48532182039832e-07, 'epoch': 0.19}
{'loss': 1.1541, 'grad_norm': 2.9399571418762207, 'learning_rate': 9.477633338929621e-07, 'epoch': 0.19}
{'loss': 1.2355, 'grad_norm': 1.9250868558883667, 'learning_rate': 9.469891019147995e-07, 'epoch': 0.19}
{'loss': 1.0616, 'grad_norm': 1.8314107656478882, 'learning_rate': 9.462094954145799e-07, 'epoch': 0.19}
{'loss': 1.1508, 'grad_norm': 1.7846521139144897, 'learning_rate': 9.454245237661615e-07, 'epoch': 0.19}
{'loss': 1.2734, 'grad_norm': 2.9509899616241455, 'learning_rate': 9.446341964079116e-07, 'epoch': 0.19}
{'loss': 1.2333, 'grad_norm': 2.095217227935791, 'learning_rate': 9.438385228425938e-07, 'epoch': 0.19}
{'loss': 1.2164, 'grad_norm': 2.0835111141204834, 'learning_rate': 9.43037512637254e-07, 'epoch': 0.2}
{'loss': 1.2508, 'grad_norm': 2.5011487007141113, 'learning_rate': 9.422311754231045e-07, 'epoch': 0.2}
{'loss': 1.0763, 'grad_norm': 2.534522771835327, 'learning_rate': 9.41419520895409e-07, 'epoch': 0.2}
{'loss': 1.1954, 'grad_norm': 1.8530303239822388, 'learning_rate': 9.406025588133653e-07, 'epoch': 0.2}
{'loss': 1.2274, 'grad_norm': 1.8258280754089355, 'learning_rate': 9.397802989999887e-07, 'epoch': 0.2}
{'loss': 1.1316, 'grad_norm': 1.8476698398590088, 'learning_rate': 9.389527513419934e-07, 'epoch': 0.2}
{'loss': 1.2133, 'grad_norm': 1.941741943359375, 'learning_rate': 9.381199257896737e-07, 'epoch': 0.2}
{'loss': 1.199, 'grad_norm': 1.9021503925323486, 'learning_rate': 9.372818323567846e-07, 'epoch': 0.2}
{'loss': 1.1702, 'grad_norm': 2.2329328060150146, 'learning_rate': 9.364384811204211e-07, 'epoch': 0.2}
{'loss': 1.1728, 'grad_norm': 53.769344329833984, 'learning_rate': 9.35589882220897e-07, 'epoch': 0.21}
{'loss': 1.2937, 'grad_norm': 1.9541162252426147, 'learning_rate': 9.347360458616232e-07, 'epoch': 0.21}
{'loss': 1.1385, 'grad_norm': 1.9881432056427002, 'learning_rate': 9.338769823089852e-07, 'epoch': 0.21}
{'loss': 1.2316, 'grad_norm': 1.854174256324768, 'learning_rate': 9.330127018922193e-07, 'epoch': 0.21}
{'loss': 1.1791, 'grad_norm': 1.8849599361419678, 'learning_rate': 9.321432150032882e-07, 'epoch': 0.21}
Configuration saved in /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-200/config.json
Configuration saved in /share/goyal/lio/knowledge_update/continued_pretraining/model/scaling-subsample_ratio0.25-instruct-ultrachat-train-lr1e-06-rt1-rr0.1-epochs1-bs128-wd0.01-warmup0.05-new_knowledgenewhandpicked_augmenteddatalr5e06rt1rr0.1epochs1bs16wd0.01warmup0.05Llama3.18B/checkpoint-200/generation_config.json
